Store,Dept,IsHoliday,Size,Type,Date,Weekly_Sales
2,84,True,18070,B,2016-09-28,25188.890801400546
21,83,False,83752,A,2014-05-23,17888.890264485202
10,50,False,158572,C,2023-09-07,2905.108208197589
42,26,True,12238,C,2019-05-23,13484.06425245916
31,13,True,129332,A,2012-05-20,19930.95417523209
3,24,False,95705,A,2022-09-03,17864.945458837563
18,13,True,159619,C,2023-10-12,11162.74487503419
29,67,True,26417,C,2010-04-04,17088.40686095803
34,5,False,174467,A,2018-12-27,43957.50698268866
13,66,True,89758,A,2017-12-01,16244.981086864853
45,1,True,140260,B,2012-12-12,47634.82821473192
26,1,True,93528,C,2012-09-12,30823.30385666038
21,7,True,123129,C,2018-04-24,23809.8042205182
13,94,False,37851,A,2022-01-08,35039.30694908212
21,88,False,55346,B,2023-05-29,10445.342509388567
10,62,False,154534,C,2020-11-14,36819.64183489928
16,97,False,90638,B,2012-10-03,38396.40136244567
15,76,False,160377,B,2012-01-27,11731.338452886155
35,32,True,39727,C,2020-01-15,14310.354940610923
40,94,True,54755,B,2015-10-04,21465.525495573274
37,32,True,164448,A,2010-03-12,13284.20290398626
7,98,False,174327,B,2022-01-23,12915.838146211005
41,25,False,180640,B,2019-08-14,9238.2443309737
18,4,True,80148,A,2021-10-07,12844.560332453526
3,61,False,22440,C,2021-03-12,26365.62297895837
2,8,True,152873,C,2010-09-13,22758.392658588353
18,36,False,136524,B,2021-10-02,30797.443810395493
32,77,True,52978,C,2021-07-27,10794.73605710534
31,94,True,109105,C,2017-05-14,18533.718001304544
33,56,False,93827,B,2020-02-27,9246.638609904741
27,41,False,138676,C,2018-01-29,29705.239493300818
17,40,False,27122,A,2019-12-11,31569.839281012915
3,93,True,23906,A,2012-12-31,37408.42139163983
18,78,False,128372,C,2016-10-21,19909.25356784064
2,18,True,190624,C,2023-09-01,13287.845394573607
45,33,True,143632,A,2012-04-11,25488.2534390561
1,44,True,193875,B,2015-08-17,34316.20407196123
26,91,False,172226,A,2015-06-25,39277.07706826413
16,49,True,27834,B,2023-02-05,15781.29128044795
17,60,False,109125,C,2023-12-11,36649.97283290777
27,53,True,198969,B,2021-07-04,25964.914129801004
35,93,True,19623,B,2010-11-21,40803.502499851056
13,27,True,155200,B,2019-03-09,21962.435659051433
44,48,True,61253,C,2020-12-04,27356.009358833708
12,46,True,146216,C,2010-03-16,34787.48622495395
7,87,True,52268,B,2018-12-20,38744.11232565546
13,96,True,29919,B,2019-03-31,25687.73291824967
26,57,True,125939,A,2015-04-13,31867.433431848225
22,71,True,117406,A,2012-03-18,15359.264388793406
29,3,False,45562,A,2014-06-26,16741.09495910112
5,84,False,125615,B,2014-10-16,30744.619995790476
2,2,True,16737,A,2020-11-04,10681.442963256146
20,64,False,133341,B,2019-09-10,6921.542512144354
6,95,False,138587,C,2019-09-13,27401.27489772171
16,96,True,50444,B,2014-10-01,15855.984302359833
10,38,False,23253,B,2022-01-01,20685.085964152848
33,36,False,120304,A,2017-08-10,31098.023552216735
12,4,True,19040,C,2014-07-27,9704.007002263115
33,35,True,86762,B,2011-09-01,8405.32989489987
39,39,True,69659,C,2021-02-27,10762.590749348312
16,38,False,150582,B,2012-08-11,18737.89577681047
11,89,True,148304,A,2020-03-23,30131.513049522753
29,65,False,81302,C,2023-01-25,21996.05039323159
25,1,False,143707,A,2018-01-26,14266.168734230863
3,95,True,27135,A,2016-10-29,12072.960866535484
33,73,True,70340,A,2016-01-02,32804.961605412995
24,25,True,46940,C,2018-09-14,9272.757589508408
10,44,False,56395,B,2010-03-14,13195.383449662733
45,29,True,177579,A,2015-09-04,3668.294144496296
43,66,False,98922,A,2019-06-22,24262.289414558156
20,57,True,157365,A,2020-08-31,29748.335413187568
36,6,True,26398,C,2020-08-07,9020.445417441017
34,29,False,182355,A,2017-07-24,39867.56095326619
21,22,False,191319,B,2015-02-23,18813.770018278257
6,31,False,174233,C,2021-10-25,29570.64260823892
22,20,True,149805,B,2014-12-08,37892.878314888425
13,56,True,151521,A,2020-10-29,43627.374494503136
30,39,True,187402,B,2022-01-23,23414.629074624077
13,35,True,136708,B,2014-04-11,27877.86258021831
45,48,False,109571,C,2019-09-06,17579.713780444512
17,30,False,81776,C,2018-06-06,21070.839409535627
12,45,True,43577,B,2019-05-20,10910.147074513778
10,10,True,186500,C,2014-07-18,30281.61344038205
21,72,False,56028,A,2010-02-01,9144.85377417221
6,85,True,185760,B,2019-04-15,26303.20036585404
6,10,False,81128,A,2018-04-21,13558.660880556008
24,10,True,128910,B,2010-08-10,34710.76600684906
5,82,True,84383,C,2019-04-20,11149.097348224932
41,75,False,127510,B,2023-09-19,13091.265131477627
23,52,False,112630,B,2023-01-24,19253.177095443232
15,36,True,92765,B,2022-10-29,24857.351166248034
38,30,True,110545,A,2022-05-08,38848.618412223455
11,32,True,42874,A,2015-01-18,33472.887880977025
17,94,True,143806,C,2015-11-15,13745.63939774129
43,8,False,123010,C,2012-01-12,24665.67376365581
16,62,False,43274,C,2017-03-26,25397.102846740418
41,29,True,160114,C,2022-08-12,12826.23370385172
36,8,True,75207,A,2018-04-04,5047.956633122738
7,56,True,20091,B,2012-04-21,17182.974363547368
33,5,False,82717,B,2016-11-19,24374.77942627048
30,82,False,139865,B,2011-05-02,19477.968286512547
11,71,True,151553,C,2012-07-18,12454.241682389806
27,19,False,94245,B,2014-10-24,15255.83733859347
12,4,False,11984,C,2018-02-25,7527.583839434521
12,58,True,79584,C,2015-07-01,18778.838484681586
43,32,False,12906,B,2022-10-09,29580.426058423
24,64,False,89123,C,2016-12-20,37229.77349078978
19,78,True,175403,B,2013-01-27,32241.435373095588
38,85,False,78887,A,2016-03-20,35409.90571168306
18,74,True,75397,C,2018-06-17,19547.26170179139
26,58,True,180788,B,2017-05-27,19201.144373249008
44,8,False,197045,C,2011-11-03,30620.65805616806
22,44,False,46900,B,2016-07-08,7994.258245534876
18,94,True,137501,C,2022-09-07,21749.198172969656
5,34,True,22370,A,2021-04-19,32282.91236662805
9,61,True,41741,C,2010-03-11,33117.31971025205
34,21,False,45587,A,2021-09-26,14808.850495148337
35,62,False,30661,C,2022-01-14,26511.043004271854
34,80,True,52394,B,2020-08-23,24443.951802522093
23,52,False,19945,A,2020-02-04,10696.100955962955
7,34,True,130553,C,2020-12-14,25938.003309343832
30,82,True,69510,A,2022-05-15,10812.788603808858
30,59,True,118767,B,2014-05-11,7726.599745540436
31,86,False,178683,B,2022-07-25,15048.444419620238
31,93,True,61931,C,2022-12-18,18113.460816291266
15,72,True,83211,C,2023-11-24,37450.24927376058
10,37,False,120006,A,2016-07-24,41729.72378773709
36,95,False,176558,C,2013-02-09,11977.385267389298
14,54,False,112568,C,2023-05-16,11520.537307749459
13,19,False,10571,A,2018-04-15,32530.72552205665
17,76,True,87616,C,2016-01-24,32366.650278425557
40,2,False,105831,C,2019-06-30,18580.516720101736
14,55,False,179775,B,2017-01-02,32519.618537637743
8,3,True,198226,A,2022-06-25,49966.98758844867
27,96,True,19585,A,2016-04-22,17671.190590567938
32,15,True,150140,A,2022-05-05,37816.59589772072
5,17,False,32211,B,2017-04-24,25983.389758863137
29,58,False,130003,C,2022-05-15,16144.05676283467
21,17,True,81305,B,2017-12-22,16904.988901811626
29,2,False,161441,A,2012-01-25,40562.150188161155
1,94,False,199045,B,2018-05-26,20387.476943895446
28,79,False,17287,A,2023-12-01,40683.90096089511
1,96,False,174264,C,2013-04-07,13605.432065159806
8,30,False,117097,C,2015-10-14,10632.17621075498
21,73,False,122471,B,2011-12-12,15452.016606935287
32,51,True,149899,B,2012-03-19,28469.7511235973
3,73,True,138984,B,2021-11-20,23386.42100020036
28,32,True,197668,A,2017-07-27,41109.6121188779
21,26,True,61200,B,2016-12-19,12362.729710257132
14,2,True,117475,B,2015-01-10,15510.87259437909
18,62,True,105573,A,2011-08-02,29081.135887233926
19,52,False,10152,C,2011-06-20,22620.690425715027
40,60,True,26131,B,2012-02-21,15577.207510514485
32,24,True,38393,B,2012-11-26,25533.774516015557
33,80,False,57034,B,2018-06-17,25866.594910797045
40,22,True,164360,B,2017-10-19,29285.654388920866
15,86,False,19586,B,2010-10-06,6485.077995814331
9,81,True,134941,A,2014-01-17,27780.239910587894
44,84,True,11275,A,2013-11-22,30135.464626835714
21,54,False,49156,C,2010-09-04,22334.10158883183
2,49,False,92725,A,2020-01-31,29335.75330146979
22,65,False,23650,B,2015-02-05,20542.608875220856
36,91,True,162398,A,2014-10-21,20782.079030463872
2,39,True,192868,C,2011-07-07,18026.40009430775
6,62,True,72227,B,2021-12-01,52457.93121227872
16,71,True,128452,C,2011-09-16,22438.19458140225
32,53,False,157095,A,2022-04-25,23276.4887675659
39,42,False,153512,C,2013-09-09,25466.51854585771
29,96,False,85445,C,2019-12-29,8949.029168245617
36,34,False,46982,A,2020-08-09,11790.184992523838
5,14,False,16190,B,2014-04-19,21690.757367901286
41,41,True,75866,B,2012-09-15,15856.036713381342
23,93,True,33050,A,2012-02-01,40569.416560249585
36,88,False,88940,C,2014-01-30,10995.800009676563
20,77,False,40685,B,2012-01-22,16650.01748991773
23,68,True,190911,C,2016-03-19,12217.925559854775
18,82,True,137743,C,2014-11-17,41463.975017977864
22,48,False,60524,B,2021-02-18,12854.999606528043
25,59,False,165777,C,2016-01-03,11528.450628293103
7,80,True,111984,A,2018-02-06,20904.09500025312
13,13,True,108591,B,2015-03-31,12307.384194534186
42,96,True,10151,A,2013-11-16,29194.08827440744
16,26,False,110703,B,2020-07-06,23707.593973899653
39,84,False,125872,A,2011-03-22,21321.83083146192
3,36,True,43608,A,2017-04-08,11486.7648886424
17,30,False,147664,B,2014-03-24,21787.498643942654
21,38,False,157181,C,2010-01-31,20421.25297826643
31,41,True,17104,C,2013-12-08,53809.15131876501
13,40,False,97110,B,2021-01-20,13594.981797856712
18,37,True,139940,A,2016-08-06,36430.2599222782
14,55,False,103135,A,2014-02-24,28809.317741573406
27,40,False,197014,A,2017-10-23,19687.212136976876
15,19,True,102979,C,2021-02-11,9275.580691661811
34,34,True,111636,C,2016-10-26,22288.79738059173
2,17,True,98440,B,2017-07-16,34935.66922939452
1,36,True,180294,B,2020-12-29,47445.24072058066
17,80,False,155225,B,2013-09-11,27664.21691604089
19,44,True,180581,C,2010-07-24,24760.148951311287
35,86,True,179484,C,2012-10-26,37131.71333802681
39,24,False,53576,A,2023-01-01,6888.620029795347
35,5,False,51049,A,2022-03-15,23478.024021608082
32,90,False,160513,B,2023-09-15,26117.05204994027
18,98,True,155443,C,2023-08-10,33113.7671377149
42,86,True,50545,A,2023-09-25,26952.494537754174
5,26,False,42621,C,2010-01-01,11716.267426026423
43,66,False,19187,C,2013-06-04,19684.049539338608
28,8,False,75725,C,2013-06-23,24011.001489099315
24,69,True,177310,B,2019-07-20,25619.006969815062
7,61,True,124608,A,2013-06-18,43504.83119982065
16,38,False,31268,B,2023-10-29,22112.06181241411
25,45,True,122036,A,2011-03-13,39198.14068758065
7,31,True,25562,A,2011-07-23,13353.359778725442
39,87,True,12356,B,2021-07-27,36959.31349845059
17,68,True,147516,A,2010-12-27,48910.86398821223
30,55,True,43056,C,2017-02-27,6862.685294364144
4,51,False,171342,A,2018-11-14,36988.507053586014
8,76,False,32606,A,2017-12-13,25625.14007499678
29,62,False,144300,C,2023-11-13,29848.397667459605
10,30,True,152674,B,2017-05-06,14843.316341793703
17,85,False,82242,A,2022-11-08,31521.688431463524
27,98,True,22126,C,2017-01-15,27768.289382456784
2,18,False,92943,C,2014-08-06,12683.752276336587
11,83,False,143745,C,2017-08-11,23645.756424720654
10,26,False,194275,C,2015-11-20,26417.990302374616
3,44,False,145861,C,2017-04-17,11885.197583549927
36,30,False,62137,A,2011-04-24,30485.85151963355
8,22,True,101675,C,2016-05-31,12454.953850748423
4,90,True,192800,C,2016-10-28,31570.24534315522
41,37,True,156087,C,2017-12-28,19820.98347379059
10,28,False,104708,B,2014-02-05,17263.117555424524
30,55,True,191425,B,2018-07-31,31284.836572420387
37,68,False,121507,C,2013-05-24,29514.493491272842
39,26,True,109764,B,2012-09-05,37454.74323243416
10,64,True,53114,C,2020-04-15,20044.71718837656
36,30,True,29685,C,2015-08-05,10506.72961412604
25,46,False,48178,C,2022-08-03,6594.348818598997
18,25,True,41494,A,2017-01-18,17323.832785487426
44,72,True,107520,C,2015-08-25,16011.960149531886
42,10,False,144515,B,2013-09-05,9629.606551526475
27,42,False,114691,A,2020-08-14,24578.469046840655
8,48,False,62005,C,2019-02-25,22056.36996502353
44,96,True,175531,A,2023-09-09,40680.94069388854
14,1,False,64176,C,2011-12-24,15687.847956836367
11,73,False,193009,C,2018-10-19,27166.965349432357
1,27,False,35166,C,2021-08-05,6043.795115823603
39,88,True,191418,B,2012-05-27,35196.23977125359
20,68,False,129781,A,2016-03-06,38059.29289727084
20,59,True,161069,A,2011-01-04,21722.092196954392
1,82,True,21398,A,2010-02-09,36375.63632560239
1,77,False,22559,A,2012-08-06,24899.37234647367
22,15,False,78505,C,2013-05-05,10185.697735784077
8,89,True,176045,B,2017-06-15,28456.20723232891
31,72,True,50498,B,2013-08-05,33156.50288922353
21,49,False,72726,A,2022-04-06,17017.245018544167
34,46,False,94265,B,2015-03-03,17653.78991446726
9,69,True,46335,C,2023-07-21,34114.761384574915
33,61,True,156929,C,2016-02-25,25753.233109517525
21,72,False,161380,B,2023-05-15,28886.81752928339
28,34,False,162769,A,2010-01-12,13430.038769992952
22,33,True,96022,A,2022-07-23,42747.14461528971
13,35,False,87667,A,2010-02-25,16420.24301106403
27,12,False,163901,B,2019-10-26,37617.83547865927
2,61,False,79401,A,2012-07-10,41512.14640028782
43,22,False,32520,B,2012-04-04,13919.877126027506
30,70,True,192924,B,2022-08-27,36149.94476618141
11,84,True,125498,C,2017-05-12,17571.373022926407
39,69,False,50025,A,2010-12-03,51924.51393986432
30,70,False,57613,C,2014-04-25,24502.64115674139
38,74,False,188304,C,2017-12-19,34641.99586760608
6,2,False,116945,B,2014-03-07,28137.777377613955
34,66,True,76128,C,2020-04-02,36391.05050809231
32,92,False,108160,B,2021-10-14,16622.01232530972
18,77,False,88405,B,2012-12-22,46073.60943414108
7,56,False,163447,C,2021-11-16,32923.76944342808
9,43,True,169995,A,2016-01-27,17534.531230797744
32,8,False,188764,A,2013-08-23,26687.354026661764
8,60,False,189902,A,2015-06-04,34863.2489900739
34,65,True,94170,C,2014-05-31,34778.619133901964
40,61,True,99601,B,2017-07-05,26661.790501067895
24,4,False,43803,A,2016-11-16,6276.108373067166
27,96,True,69138,A,2022-02-02,24305.012922932256
19,83,True,131209,A,2015-05-08,6967.110121431377
23,98,False,13564,C,2013-12-19,22965.097047230294
31,78,False,104951,B,2011-05-06,17728.18806250632
22,15,False,124591,C,2023-07-18,7729.226650931927
14,65,False,136750,A,2020-02-08,23527.737705630698
7,21,False,82031,C,2015-01-05,28467.667621218607
4,88,False,25786,A,2015-08-23,28188.92751369512
33,22,True,15617,C,2017-02-07,31496.17497307356
15,23,True,135258,B,2017-02-06,11107.968477828264
6,14,False,79765,A,2012-06-05,13587.616750359826
44,61,True,159534,B,2011-01-15,31149.912490283143
3,83,False,169838,B,2013-06-06,28264.488761337827
36,66,False,43367,A,2020-12-02,15902.702864954164
39,99,True,110713,C,2012-04-09,20669.143475097397
45,84,False,120189,A,2012-06-13,15456.94428460911
40,47,True,131474,B,2015-09-28,21952.31857544128
26,27,True,104055,B,2022-12-13,29694.374094786785
28,38,False,92347,B,2018-08-28,19144.333062130252
15,96,False,186683,B,2013-06-07,33512.52155201443
36,23,False,106486,B,2022-10-03,7629.999565292594
14,41,True,86613,B,2021-10-13,39078.267938382676
38,54,False,164678,B,2018-03-14,21904.245255806192
1,85,False,14547,A,2014-11-07,35101.665140997284
11,91,False,176640,C,2017-04-12,28933.91867580176
39,30,False,117393,A,2021-12-02,16378.14570592841
28,94,True,172122,B,2021-06-15,34633.05944312441
35,18,False,174664,C,2012-10-15,20053.136817831608
1,11,False,63072,A,2017-09-20,12107.912680868507
21,35,False,43500,C,2019-04-24,20642.185337605955
40,30,True,188815,B,2020-05-08,19471.33690127837
37,97,False,140805,C,2015-08-17,20782.93422512098
43,62,True,120594,C,2011-01-27,31407.95346717729
3,12,False,133972,A,2016-04-25,28018.165379337996
32,1,True,74550,A,2015-09-28,16696.881151996724
41,48,False,112241,B,2011-07-12,14553.670239954696
23,86,True,85726,C,2017-10-04,32968.584819529744
31,17,True,73377,C,2023-12-25,27528.0015708086
9,48,False,94217,B,2012-03-24,8395.414517819845
45,40,True,103046,C,2021-03-18,35111.36853836611
13,70,True,89807,A,2011-10-22,29241.1468813829
42,40,True,194411,A,2015-12-11,44973.22545841433
28,14,True,42413,A,2013-04-01,37985.676488017605
11,66,True,184081,A,2018-08-24,43323.197463036864
22,61,False,172830,B,2010-01-28,9308.381426118029
20,61,True,34423,C,2015-01-30,29131.991203509137
37,51,True,108941,B,2013-09-30,33283.454654242174
18,50,False,179839,C,2020-02-12,18730.845596234372
6,12,False,194200,B,2020-05-08,10430.555089191945
19,24,True,141490,C,2021-06-29,9726.369346616286
6,30,False,90164,B,2012-02-16,14501.269574556649
22,6,False,67190,B,2019-01-01,13123.966761555817
3,24,True,158057,A,2012-07-20,42655.159310519724
19,84,True,68472,B,2014-01-04,17453.473853806372
20,22,True,95743,C,2014-11-09,37546.69150776385
34,83,False,55156,C,2015-07-17,5033.031785947931
34,17,False,53228,A,2014-08-27,11430.797946110395
30,4,True,198720,A,2018-10-21,29212.442750161255
41,23,False,149997,A,2018-01-17,15913.739439462352
24,27,True,168793,A,2013-10-23,32133.38792933119
2,84,True,127018,A,2014-02-16,43335.07081659029
43,95,False,154889,B,2022-12-17,12205.912235486161
24,37,True,69173,C,2022-01-23,23822.797205432755
15,96,True,74231,C,2017-06-04,25443.793630880384
7,97,False,112127,A,2013-11-14,44717.67547505738
7,42,False,191524,C,2022-09-30,27421.24478541764
32,24,False,94841,C,2023-05-08,15750.946674028712
1,91,False,176217,B,2010-06-02,11488.905782373475
3,15,True,81283,A,2022-01-16,16250.511114322055
31,6,True,133810,C,2013-07-03,20297.799131340522
23,3,True,30862,A,2016-09-05,38096.87299218489
26,39,False,20523,C,2020-10-03,19591.337082744194
13,70,True,58535,C,2011-12-16,39336.91015749026
43,28,True,61592,A,2014-05-22,16385.475916421776
20,9,False,132549,B,2010-05-11,16066.733740144844
42,76,True,153407,C,2015-07-12,35742.81549758502
9,61,True,147109,A,2020-03-22,48539.83016253272
4,83,True,185378,B,2013-10-29,26643.286322958385
3,8,True,98446,B,2019-02-15,14889.467712529226
33,46,True,154418,A,2018-04-15,35223.834764792395
2,56,False,160970,C,2018-02-05,23543.07257044911
26,96,True,190796,B,2022-10-14,28198.23657833728
2,96,False,179396,A,2023-07-12,16032.345584205821
1,50,False,191507,B,2020-06-08,11744.071617819338
9,44,False,47029,A,2017-07-23,27273.30728310071
35,86,True,42677,A,2010-08-23,13050.476131201483
39,39,False,131081,A,2016-02-22,30821.79068335669
20,79,False,162288,C,2022-05-17,24285.49899073101
32,27,False,191370,B,2017-04-12,19348.550871634485
17,98,True,67979,C,2017-10-17,23529.844848530665
34,97,False,101212,B,2014-05-03,22218.881906478182
36,43,True,10910,C,2021-07-23,32095.495240397617
3,35,True,53211,A,2023-01-24,39340.8592473962
21,33,True,108372,C,2016-01-25,20886.810037236482
16,49,False,62899,A,2018-05-17,36483.334523881356
29,82,False,90344,B,2013-11-12,32327.321032248958
9,29,True,46589,C,2013-04-07,7683.945523583504
12,25,False,181883,A,2011-02-01,38405.921252259264
